customer_id,customer_tier,id,offer_id,offer_transaction_date,transaction_amount,points,accrual,redemption,offer_tier,target_customer_age_segment,offer_target_age,osd,oed
56277,Bronze,16192,O0091,02-04-2019,650,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
56277,Bronze,16194,O0019,10/20/2019,1800,100,0,1,Bronze,36-45,All,07-01-2019,12/31/2019
56277,Bronze,16196,O0040,10/23/2019,3400,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
56277,Bronze,16198,O0031,7/26/2019,1000,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
56277,Bronze,16200,O0030,07-10-2019,3000,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
56277,Bronze,16201,O0038,07-12-2019,1300,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
56277,Bronze,16202,O0105,1/16/2020,6000,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
56277,Bronze,16336,O0087,11/21/2019,750,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
56277,Bronze,19089,O0002,6/30/2019,12000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
49106,Bronze,2646,O0043,9/26/2019,650,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
49106,Bronze,13425,O0036,8/23/2019,5600,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
49106,Bronze,13537,O0082,12/13/2019,500,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
49106,Bronze,15473,O0028,4/14/2019,650,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
49106,Bronze,15474,O0071,3/15/2019,5700,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
49106,Bronze,15475,O0089,3/21/2019,550,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
49106,Bronze,15476,O0080,03-10-2019,3000,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
49106,Bronze,15477,O0079,2/27/2019,3000,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
49106,Bronze,15481,O0016,07-05-2019,1200,100,1,0,Bronze,36-45,All,07-01-2019,8/31/2019
49106,Bronze,15482,O0035,9/25/2019,1500,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
49106,Bronze,15486,O0097,01-07-2020,3300,300,1,0,Gold,36-45,< 12,12-01-2019,1/31/2020
49106,Bronze,15765,O0086,11-08-2019,950,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
49106,Bronze,15781,O0009,8/14/2019,6000,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
49106,Bronze,19055,O0002,6/30/2019,20000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
49106,Bronze,19412,O0001,07-07-2019,700,50,0,1,Bronze,36-45,40-65,06-01-2019,8/31/2019
55911,Bronze,9024,O0046,10/20/2019,750,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
55911,Bronze,15823,O0009,7/18/2019,4200,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
55911,Bronze,16042,O0028,3/21/2019,800,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
55911,Bronze,16043,O0091,1/15/2019,900,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
55911,Bronze,16044,O0074,03-12-2019,1000,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
55911,Bronze,16045,O0079,3/16/2019,3000,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
55911,Bronze,16046,O0080,02-06-2019,4200,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
55911,Bronze,16047,O0025,2/13/2019,1100,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
55911,Bronze,16050,O0019,11-01-2019,1700,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
55911,Bronze,16051,O0031,10-01-2019,1600,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
55911,Bronze,16053,O0021,12-06-2019,1200,100,1,0,Gold,36-45,All,07-01-2019,12/31/2019
55911,Bronze,16054,O0103,1/14/2020,5700,300,0,1,Gold,36-45,Above 65,12-01-2019,1/31/2020
55911,Bronze,16393,O0008,8/28/2019,3300,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
49107,Bronze,2629,O0043,09-01-2019,650,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
49107,Bronze,13461,O0082,12/17/2019,1000,50,0,1,Bronze,36-45,All,9/15/2019,12/31/2019
49107,Bronze,15488,O0048,01-08-2019,850,50,1,0,Bronze,36-45,40-65,01-01-2019,3/31/2019
49107,Bronze,15489,O0079,3/16/2019,5400,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
49107,Bronze,15490,O0071,03-02-2019,6000,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
49107,Bronze,15491,O0028,2/17/2019,900,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
49107,Bronze,15492,O0089,2/16/2019,850,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
49107,Bronze,15494,O0018,08-02-2019,3000,250,1,0,Gold,36-45,All,07-01-2019,8/31/2019
49107,Bronze,15495,O0016,8/31/2019,1800,100,1,0,Bronze,36-45,All,07-01-2019,8/31/2019
49107,Bronze,15497,O0096,08-03-2019,850,50,1,0,Bronze,36-45,< 12,07-01-2019,10/31/2019
49107,Bronze,15498,O0019,10/31/2019,1900,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
49107,Bronze,15501,O0103,12-06-2019,4200,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
49107,Bronze,16798,O0007,7/19/2019,2400,200,1,0,Gold,36-45,All,06-01-2019,8/31/2019
49107,Bronze,17803,O0005,6/16/2019,1200,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
49413,Bronze,2166,O0053,6/22/2019,5000,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
49413,Bronze,4337,O0044,9/30/2019,950,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
49413,Bronze,14754,O0083,12/14/2019,3000,300,1,0,Gold,36-45,All,9/15/2019,12/31/2019
49413,Bronze,15650,O0073,2/22/2019,1000,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
49413,Bronze,15651,O0090,02-02-2019,700,50,0,1,Bronze,36-45,All,01-01-2019,3/31/2019
49413,Bronze,15652,O0041,01-08-2019,1300,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
49413,Bronze,15653,O0079,3/24/2019,4500,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
49413,Bronze,15654,O0064,1/20/2019,1100,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
49413,Bronze,15655,O0056,03-09-2019,650,50,0,1,Bronze,36-45,All,01-01-2019,3/31/2019
49413,Bronze,15656,O0029,07-05-2019,1100,100,0,1,Bronze,36-45,All,07-01-2019,7/31/2019
49413,Bronze,15658,O0022,11/25/2019,5100,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
49413,Bronze,15659,O0017,07-05-2019,1650,150,0,1,Bronze,36-45,All,07-01-2019,8/31/2019
49413,Bronze,15661,O0098,11/17/2019,3300,300,1,1,Gold,36-45,< 12,10-01-2019,12/31/2019
49413,Bronze,15662,O0035,8/23/2019,1900,100,1,1,Bronze,36-45,All,07-01-2019,10/31/2019
49413,Bronze,15664,O0019,12/29/2019,1000,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
49413,Bronze,15665,O0024,1/27/2020,3600,300,0,1,Gold,36-45,All,12-01-2019,1/31/2020
49413,Bronze,15666,O0104,1/20/2020,4800,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
48220,Bronze,2695,O0043,10-02-2019,950,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
48220,Bronze,13347,O0036,6/16/2019,7600,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
48220,Bronze,13635,O0082,10-02-2019,650,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
48220,Bronze,15394,O0080,01-08-2019,3600,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
48220,Bronze,15395,O0079,2/25/2019,4500,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
48220,Bronze,15396,O0089,1/23/2019,850,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
48220,Bronze,15397,O0071,02-01-2019,4800,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
48220,Bronze,15398,O0068,3/13/2019,5000,250,0,1,Gold,36-45,All,01-01-2019,3/31/2019
48220,Bronze,15399,O0028,3/16/2019,600,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
48220,Bronze,15403,O0035,8/26/2019,1600,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
48220,Bronze,15405,O0039,10/23/2019,3600,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
48220,Bronze,17789,O0005,6/16/2019,1100,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
48220,Bronze,19046,O0002,08-09-2019,12000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
10120,Bronze,5082,O0044,09-07-2019,850,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
10120,Bronze,7660,O0045,9/22/2019,900,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
10120,Bronze,9718,O0046,9/28/2019,700,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
10120,Bronze,11612,O0047,10-04-2019,850,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
10120,Bronze,14231,O0079,03-09-2019,3600,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
10120,Bronze,14232,O0071,1/29/2019,6000,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
10120,Bronze,14233,O0023,03-06-2019,4200,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
10120,Bronze,14234,O0080,3/24/2019,4500,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
10120,Bronze,14235,O0065,3/30/2019,3250,250,1,0,Gold,36-45,All,01-01-2019,3/31/2019
10120,Bronze,14236,O0048,01-04-2019,650,50,1,0,Bronze,36-45,40-65,01-01-2019,3/31/2019
10120,Bronze,14239,O0095,8/17/2019,500,50,1,0,Bronze,36-45,< 12,07-01-2019,10/31/2019
10120,Bronze,14244,O0102,10/28/2019,6000,300,1,0,Gold,36-45,< 5,10-01-2019,12/31/2019
10120,Bronze,14245,O0105,12-09-2019,3600,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
10120,Bronze,14246,O0104,1/18/2020,3300,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
10120,Bronze,16744,O0007,7/24/2019,3400,200,1,0,Gold,36-45,All,06-01-2019,8/31/2019
10120,Bronze,17705,O0005,7/30/2019,1000,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
56314,Bronze,11479,O0047,10-06-2019,500,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
56314,Bronze,16253,O0026,2/24/2019,1500,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
56314,Bronze,16254,O0075,03-06-2019,1800,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
56314,Bronze,16255,O0078,03-04-2019,700,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
56314,Bronze,16256,O0079,1/23/2019,5100,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
56314,Bronze,16257,O0092,02-05-2019,700,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
56314,Bronze,16258,O0080,02-06-2019,5400,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
56314,Bronze,16261,O0038,9/29/2019,1000,100,1,1,Bronze,36-45,All,07-01-2019,10/31/2019
56314,Bronze,16263,O0031,8/20/2019,1800,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
56314,Bronze,16264,O0040,7/13/2019,3400,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
56314,Bronze,16266,O0019,08-04-2019,1300,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
56314,Bronze,16335,O0087,11/21/2019,950,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
56314,Bronze,16395,O0008,8/28/2019,5400,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
56314,Bronze,17303,O0006,06-07-2019,2400,200,1,0,Gold,36-45,40-65,06-01-2019,8/31/2019
48207,Bronze,2096,O0053,7/27/2019,2750,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
48207,Bronze,2786,O0043,9/28/2019,550,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
48207,Bronze,13775,O0082,11/25/2019,650,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
48207,Bronze,15367,O0089,01-06-2019,650,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
48207,Bronze,15368,O0071,02-07-2019,3600,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
48207,Bronze,15369,O0079,02-04-2019,4500,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
48207,Bronze,15370,O0048,2/16/2019,500,50,1,0,Bronze,36-45,40-65,01-01-2019,3/31/2019
48207,Bronze,15371,O0025,4/16/2019,1000,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
48207,Bronze,15372,O0028,5/21/2019,800,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
48207,Bronze,15373,O0023,1/22/2019,4500,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
48207,Bronze,15374,O0069,2/23/2019,3250,250,0,1,Gold,36-45,All,01-01-2019,3/31/2019
48207,Bronze,15375,O0029,07-07-2019,1100,100,1,0,Bronze,36-45,All,07-01-2019,7/31/2019
48207,Bronze,15378,O0097,12/15/2019,4200,300,1,1,Gold,36-45,< 12,12-01-2019,1/31/2020
41151,Bronze,5831,O0051,6/30/2019,3750,250,1,0,Gold,36-45,All,06-01-2019,8/31/2019
41151,Bronze,14942,O0080,1/15/2019,3900,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
41151,Bronze,14943,O0025,4/21/2019,1800,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
41151,Bronze,14944,O0041,1/16/2019,1900,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
41151,Bronze,14945,O0064,3/17/2019,1700,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
41151,Bronze,14946,O0079,2/20/2019,4800,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
41151,Bronze,14947,O0068,2/15/2019,4500,250,1,0,Gold,36-45,All,01-01-2019,3/31/2019
41151,Bronze,14948,O0026,05-07-2019,1300,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
41151,Bronze,14952,O0096,09-08-2019,950,50,0,1,Bronze,36-45,< 12,07-01-2019,10/31/2019
41151,Bronze,14953,O0035,10/28/2019,1300,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
41151,Bronze,15377,O0085,12-02-2019,800,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
41151,Bronze,15883,O0086,9/27/2019,850,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
41151,Bronze,17252,O0006,06-07-2019,2200,200,1,0,Gold,36-45,40-65,06-01-2019,8/31/2019
41151,Bronze,19374,O0001,06-02-2019,650,50,1,0,Bronze,36-45,40-65,06-01-2019,8/31/2019
57703,Bronze,104,O0042,10-04-2019,500,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
57703,Bronze,8425,O0049,6/19/2019,12000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
57703,Bronze,15848,O0009,6/30/2019,6000,300,1,0,Gold,36-45,All,06-01-2019,8/31/2019
57703,Bronze,16506,O0080,1/18/2019,3600,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
57703,Bronze,16507,O0092,2/14/2019,550,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
57703,Bronze,16508,O0076,3/27/2019,1400,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
57703,Bronze,16509,O0068,03-11-2019,5000,250,1,0,Gold,36-45,All,01-01-2019,3/31/2019
57703,Bronze,16510,O0027,1/14/2019,850,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
57703,Bronze,16512,O0039,07-01-2019,3200,200,0,1,Bronze,36-45,All,07-01-2019,10/31/2019
57703,Bronze,16513,O0017,8/30/2019,1800,150,1,0,Bronze,36-45,All,07-01-2019,8/31/2019
57703,Bronze,16517,O0038,9/22/2019,1600,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
57703,Bronze,16518,O0012,7/16/2019,850,50,0,1,Bronze,36-45,20-30,07-01-2019,10/31/2019
57703,Bronze,16519,O0095,7/15/2019,500,50,1,0,Bronze,36-45,< 12,07-01-2019,10/31/2019
57703,Bronze,16520,O0096,9/23/2019,850,50,1,0,Bronze,36-45,< 12,07-01-2019,10/31/2019
57703,Bronze,16522,O0020,10-02-2019,1800,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
57703,Bronze,16523,O0104,01-07-2020,5100,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
57703,Bronze,16524,O0097,12/17/2019,4200,300,1,0,Gold,36-45,< 12,12-01-2019,1/31/2020
57703,Bronze,16837,O0007,08-12-2019,3400,200,1,0,Gold,36-45,All,06-01-2019,8/31/2019
57703,Bronze,17327,O0006,08-05-2019,2200,200,1,0,Gold,36-45,40-65,06-01-2019,8/31/2019
57674,Bronze,6006,O0051,7/26/2019,4750,250,1,0,Gold,36-45,All,06-01-2019,8/31/2019
57674,Bronze,11238,O0047,9/17/2019,700,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
57674,Bronze,13835,O0036,6/16/2019,4400,400,1,0,Gold,36-45,All,06-01-2019,8/31/2019
57674,Bronze,16443,O0065,2/13/2019,2500,250,1,0,Gold,36-45,All,01-01-2019,3/31/2019
57674,Bronze,16444,O0092,2/23/2019,850,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
57674,Bronze,16445,O0076,02-05-2019,1500,100,0,1,Bronze,36-45,All,01-01-2019,3/31/2019
57674,Bronze,16446,O0023,02-06-2019,3900,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
57674,Bronze,16447,O0080,03-04-2019,3300,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
57674,Bronze,16448,O0070,1/16/2019,3250,250,0,1,Gold,36-45,All,01-01-2019,3/31/2019
57674,Bronze,16451,O0022,08-07-2019,4200,300,0,1,Gold,36-45,All,07-01-2019,12/31/2019
57674,Bronze,16452,O0038,8/17/2019,1400,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
57674,Bronze,16454,O0018,08-03-2019,5000,250,1,0,Gold,36-45,All,07-01-2019,8/31/2019
57674,Bronze,16456,O0020,10/29/2019,1300,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
57674,Bronze,16457,O0105,1/20/2020,4500,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
57674,Bronze,19452,O0001,8/20/2019,500,50,1,1,Bronze,36-45,40-65,06-01-2019,8/31/2019
35002,Bronze,1105,O0042,10-07-2019,800,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
35002,Bronze,1945,O0053,8/20/2019,4500,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
35002,Bronze,5776,O0051,07-02-2019,5000,250,1,0,Gold,36-45,All,06-01-2019,8/31/2019
35002,Bronze,7635,O0049,8/13/2019,20000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
35002,Bronze,14774,O0023,3/28/2019,3600,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
35002,Bronze,14775,O0080,3/17/2019,5700,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
35002,Bronze,14776,O0068,02-09-2019,2500,250,1,0,Gold,36-45,All,01-01-2019,3/31/2019
35002,Bronze,14777,O0067,1/23/2019,1200,100,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
35002,Bronze,14778,O0025,4/13/2019,1900,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
35002,Bronze,14779,O0078,2/26/2019,950,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
35002,Bronze,14780,O0079,3/13/2019,4800,300,0,1,Gold,36-45,All,01-01-2019,3/31/2019
35002,Bronze,14783,O0029,7/15/2019,1900,100,1,0,Bronze,36-45,All,07-01-2019,7/31/2019
35002,Bronze,14785,O0030,9/22/2019,2200,200,0,1,Bronze,36-45,All,07-01-2019,10/31/2019
35002,Bronze,14791,O0038,07-09-2019,1700,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
35002,Bronze,14792,O0024,12/28/2019,5700,300,0,1,Gold,36-45,All,12-01-2019,1/31/2020
35002,Bronze,14793,O0104,01-01-2020,4200,300,1,0,Gold,36-45,Above 65,12-01-2019,1/31/2020
35002,Bronze,15390,O0085,11/13/2019,850,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
35002,Bronze,16767,O0007,8/29/2019,2200,200,1,0,Gold,36-45,All,06-01-2019,8/31/2019
35002,Bronze,17763,O0005,6/16/2019,1900,100,1,0,Gold,36-45,All,06-01-2019,8/31/2019
35002,Bronze,19371,O0001,7/31/2019,550,50,1,0,Bronze,36-45,40-65,06-01-2019,8/31/2019
49116,Bronze,2162,O0053,6/19/2019,4250,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
49116,Bronze,4351,O0044,10/24/2019,850,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
49116,Bronze,13403,O0082,10/20/2019,550,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
49116,Bronze,15562,O0072,2/16/2019,2000,100,1,1,Bronze,36-45,All,01-01-2019,3/31/2019
49116,Bronze,15563,O0025,4/26/2019,1400,100,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
49116,Bronze,15564,O0079,2/26/2019,3600,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
49116,Bronze,15565,O0089,1/22/2019,850,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
49116,Bronze,15566,O0055,01-11-2019,950,50,1,0,Bronze,36-45,All,01-01-2019,3/31/2019
49116,Bronze,15568,O0017,7/19/2019,2100,150,0,1,Bronze,36-45,All,07-01-2019,8/31/2019
49116,Bronze,15571,O0016,8/24/2019,1200,100,1,0,Bronze,36-45,All,07-01-2019,8/31/2019
49116,Bronze,15572,O0019,10/25/2019,1900,100,1,0,Bronze,36-45,All,07-01-2019,12/31/2019
49116,Bronze,15573,O0035,9/23/2019,1900,100,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
49116,Bronze,15576,O0097,1/17/2020,3600,300,1,0,Gold,36-45,< 12,12-01-2019,1/31/2020
49116,Bronze,15695,O0086,11/14/2019,550,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
49116,Bronze,16800,O0007,08-12-2019,2000,200,1,0,Gold,36-45,All,06-01-2019,8/31/2019
49116,Bronze,17806,O0005,6/16/2019,1600,100,0,1,Gold,36-45,All,06-01-2019,8/31/2019
33509,Bronze,1934,O0053,8/24/2019,3750,250,0,1,Gold,36-45,40-65,06-01-2019,8/31/2019
33509,Bronze,2890,O0043,10/22/2019,850,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
33509,Bronze,5080,O0044,10/28/2019,900,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
33509,Bronze,7633,O0049,7/16/2019,16000,4000,1,0,Saphire,36-45,30 - 40,06-01-2019,8/31/2019
33509,Bronze,7659,O0045,10-07-2019,500,50,1,0,Bronze,36-45,All,09-01-2019,10/31/2019
33509,Bronze,9041,O0046,9/20/2019,950,50,0,1,Bronze,36-45,All,09-01-2019,10/31/2019
33509,Bronze,11610,O0047,9/16/2019,950,50,1,1,Bronze,36-45,All,09-01-2019,10/31/2019
33509,Bronze,13217,O0036,08-10-2019,8000,400,1,1,Gold,36-45,All,06-01-2019,8/31/2019
33509,Bronze,14680,O0079,01-06-2019,5400,300,1,1,Gold,36-45,All,01-01-2019,3/31/2019
33509,Bronze,14681,O0080,2/27/2019,5700,300,1,0,Gold,36-45,All,01-01-2019,3/31/2019
33509,Bronze,14682,O0048,3/22/2019,600,50,0,1,Bronze,36-45,40-65,01-01-2019,3/31/2019
33509,Bronze,14683,O0028,2/20/2019,1000,50,1,0,Bronze,36-45,All,01-01-2019,5/31/2019
33509,Bronze,14686,O0096,10/26/2019,950,50,1,0,Bronze,36-45,< 12,07-01-2019,10/31/2019
33509,Bronze,14687,O0040,07-06-2019,3600,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
33509,Bronze,14692,O0030,8/27/2019,3000,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
33509,Bronze,14693,O0039,10-03-2019,3400,200,1,0,Bronze,36-45,All,07-01-2019,10/31/2019
33509,Bronze,15462,O0085,11/13/2019,850,50,1,0,Bronze,36-45,All,9/15/2019,12/31/2019
33509,Bronze,17233,O0006,06-07-2019,3800,200,1,0,Gold,36-45,40-65,06-01-2019,8/31/2019
49110,Bronze,4974,O0044,09-11-2019,500,50,1,0,Bronze,46-55,All,09-01-2019,10/31/2019
49110,Bronze,8021,O0049,6/24/2019,20000,4000,1,0,Saphire,46-55,30 - 40,06-01-2019,8/31/2019
49110,Bronze,13459,O0082,11/19/2019,1000,50,1,0,Bronze,46-55,All,9/15/2019,12/31/2019
49110,Bronze,15527,O0089,03-10-2019,750,50,0,1,Bronze,46-55,All,01-01-2019,3/31/2019
49110,Bronze,15528,O0048,1/23/2019,700,50,1,0,Bronze,46-55,40-65,01-01-2019,3/31/2019
49110,Bronze,15529,O0072,3/23/2019,1800,100,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
49110,Bronze,15530,O0080,2/20/2019,4200,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
49110,Bronze,15531,O0028,3/22/2019,1000,50,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
49110,Bronze,15532,O0079,1/29/2019,5400,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
49110,Bronze,15533,O0027,5/20/2019,650,50,1,0,Bronze,46-55,All,01-01-2019,5/31/2019
49110,Bronze,15534,O0055,02-03-2019,550,50,1,0,Bronze,46-55,All,01-01-2019,3/31/2019
49110,Bronze,15536,O0096,10/18/2019,750,50,1,1,Bronze,46-55,< 12,07-01-2019,10/31/2019
49110,Bronze,15538,O0016,07-10-2019,1200,100,1,0,Bronze,46-55,All,07-01-2019,8/31/2019
49110,Bronze,15539,O0039,10-02-2019,3800,200,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
49110,Bronze,15541,O0030,10-10-2019,2600,200,1,0,Bronze,46-55,All,07-01-2019,10/31/2019
49110,Bronze,15544,O0105,12/20/2019,3000,300,1,0,Gold,46-55,Above 65,12-01-2019,1/31/2020
49110,Bronze,15545,O0097,01-09-2020,5400,300,1,0,Gold,46-55,< 12,12-01-2019,1/31/2020
49110,Bronze,17270,O0006,06-07-2019,2600,200,1,0,Gold,46-55,40-65,06-01-2019,8/31/2019
49110,Bronze,19420,O0001,8/20/2019,850,50,1,0,Bronze,46-55,40-65,06-01-2019,8/31/2019
63404,Bronze,15315,O0085,10/25/2019,1000,50,1,0,Bronze,46-55,All,9/15/2019,12/31/2019
63404,Bronze,16526,O0008,7/16/2019,5400,300,0,1,Gold,46-55,All,06-01-2019,8/31/2019
63404,Bronze,16963,O0007,08-08-2019,3400,200,1,0,Gold,46-55,All,06-01-2019,8/31/2019
63404,Bronze,18746,O0079,03-11-2019,4200,300,1,0,Gold,46-55,All,01-01-2019,3/31/2019
