,CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment_Concat,RFM_Score,OfferId,OfferName,OfferType,Offer Category,OfferContent,Offer Channel,Points_x,ExclusionCategory,BenefitType,Point Type,Program Code,Program Name,ProgramTier,Program Point Type,Product Category,Product Code,Product Name,Season,Month,Week Day,Holiday,Week End,Birth Day,Wedding Anniversary ,Duration,Start Date,End Date,Partner Category,Partner Code,Partner Name,Partner Type,Targetted Nationality,Targetted Preference Group,Targetted Type,Targetted Channel,CustomerGender,CustomerCountry,OfferTransactionDate,TransactionAmount,Points_y,Accrual,Redemption,CustomerTier,OfferTier,CustomerAge,OSD,OED,InvoiceDate
511,32206,40,16,44350,3,5,3,353,11.0,O0011,1 point per $1 ,,Coupons,Make a purchase 1 point per $1 . Earn point for every Dollar you spend,Web,50,,Cash,New Subscribers Offers,FFP,Frequent Flyer Program,Bronze,,,,Redeem offers,,,,,,,,,2019-07-01,2019-10-31,Non Air,WLFF,WeLoveFunFit,E-commerce,US,New Subscribers  - Individuals,,web,F,IN,2019-07-12,850,50,0,1,Bronze,Bronze,26,2019-07-01,2019-10-31,2019-07-12
512,32206,40,16,44350,3,5,3,353,11.0,O0012,Friend-50,,Coupons,Refer a friend earn 50 points,Web,50,,Cash,New Subscribers Offers,FFP,Frequent Flyer Program,Bronze,,,,Redeem offers,,,,,,,,,2019-07-01,2019-10-31,Non Air,WLFF,WeLoveFunFit,E-commerce,US,New Subscribers  - Individuals,,web,F,IN,2019-10-25,1000,50,1,0,Bronze,Bronze,26,2019-07-01,2019-10-31,2019-10-25
513,32206,40,16,44350,3,5,3,353,11.0,O0030,Buy & Earn Miles with ABC,,Points,"Buy miles now, together sooner. Earn up to 120,000 bonus miles when you buy or gift ABC miles",Web,200,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,IN,2019-07-18,3800,200,1,0,Bronze,Bronze,26,2019-07-01,2019-10-31,2019-07-18
514,32206,40,16,44350,3,5,3,353,11.0,O0040, à la carte - Food & Bev,,Discounts,Get 10% off on F&B,Web,200,,Discounts,,,Frequent Flyer Program,Bronze,,,FB,Ancillary-Food & Bev ,,,,,,Birthday,Anniversary,,2019-07-01,2019-10-31,Air,AA,American Airways,Air,US,Individuals,,Web,F,IN,2019-07-22,4000,200,1,0,Bronze,Bronze,26,2019-07-01,2019-10-31,2019-07-22
515,32206,40,16,44350,3,5,3,353,11.0,O0066,Summer Walmart 10,,Discounts,10% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,,Summer ,May,,Summer,,,,,2019-01-01,2019-03-31,,TC,Walmart Corp,Retail,,,,,F,IN,2019-03-18,1300,100,1,0,Bronze,Bronze,26,2019-01-01,2019-03-31,2019-03-18
516,32206,40,16,44350,3,5,3,353,11.0,O0067,Summer Walmart 15,,Discounts,15% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,,Summer ,May,,Summer,,,,,2019-01-01,2019-03-31,,TC,Walmart Corp,Retail,,,,,F,IN,2019-02-12,2000,100,1,0,Bronze,Bronze,26,2019-01-01,2019-03-31,2019-02-12
517,32206,40,16,44350,3,5,3,353,11.0,O0062,30$ off 2800 points,,Discounts,Redeem points for discounts,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,,,,,,,,,,2019-06-01,2019-08-31,Non Air,WLFF,WeLoveFunFit,E-commerce,US,New Subscribers  - Individuals,,web,F,IN,2019-08-07,3000,250,1,0,Bronze,Gold,26,2019-06-01,2019-08-31,2019-08-07
518,32206,40,16,44350,3,5,3,353,11.0,O0053,Member Only - Fun 50 Gold,,Promotions,Redeem new products listed exclusively for Gold members,Mobile,250,,Discounts,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,MM-O2,Member Only Offers,Fall 2020,Dec,,,,,,,2019-06-01,2019-08-31,Non Air,LH,Luftansa,Airlines,US,Individuals,,,F,IN,2019-07-03,4500,250,1,0,Bronze,Gold,26,2019-06-01,2019-08-31,2019-07-03
519,32206,40,16,44350,3,5,3,353,11.0,O0103,SeniorFirst Winter 20,,Discounts,Guests' age 65 and older are eligible for  20% discount for select Hotel rooms.,Mobile,300,Not for below 55 years,Discounts,Senior Citizens Offers,SCO,Frequent Flyer Program,Gold,,,SCO,Senior Citizens Discounts,Winter,,,,,Birthday,,,2019-12-01,2020-01-31,Non Air,MM,Marriot,Hotel,US,Senior Citizens,,Web,F,IN,2019-12-23,4500,300,1,0,Bronze,Gold,26,2019-12-01,2020-01-31,2019-12-23
520,32206,40,16,44350,3,5,3,353,11.0,O0005,Member Only - Early Birds 50,Accruals ,Promotions,Redeem new products listed exclusively for members- First 50,Mobile,100,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,New Year,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Corporates,,Mobile,F,IN,2019-06-09,1900,100,1,0,Bronze,Gold,26,2019-06-01,2019-08-31,2019-06-09
521,32206,40,16,44350,3,5,3,353,11.0,O0021,Walmart 25,,Discounts,25% Discount on spending 100 USD,Web,100,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,Non Air,TC,Walmart Corp,Retail,US,Individuals,,web,F,IN,2019-08-02,1000,100,1,0,Bronze,Gold,26,2019-07-01,2019-12-31,2019-08-02
522,32206,40,16,44350,3,5,3,353,11.0,O0023,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,,,,,,,Anniversary Discounts,,2019-01-01,2019-03-31,Non Air,SB,Starbucks,Eat,US,Individuals,,web,F,IN,2019-01-01,4500,300,1,0,Bronze,Gold,26,2019-01-01,2019-03-31,2019-01-01
523,32206,40,16,44350,3,5,3,353,11.0,O0070,Starbucks 3k,Redemption,Redeem,Gain/Acrue 30o0 points and redeem your Starbucks Reward,Mobile,250,,Cash,,FFP,Frequent Flyer Program,Gold,,,,,,,,,,,Anniversary Discounts,,2019-01-01,2019-03-31,Non Air,SB,Starbucks,,US,Individuals,,web,F,IN,2019-03-19,3500,250,0,1,Bronze,Gold,26,2019-01-01,2019-03-31,2019-03-19
524,32206,40,16,44350,3,5,3,353,11.0,O0079,Earn 50k Bonus miles with ABC,,Points,"Earn 25,000 bonus miles on a future vacation to Jamaica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,IN,2019-03-31,3900,300,1,0,Bronze,Gold,26,2019-01-01,2019-03-31,2019-03-31
525,32206,40,16,44350,3,5,3,353,11.0,O0080,Earn 300K Bonus miles with ABC,,Points,"Earn 30,000 bonus miles when you book a vacation to Costa Rica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,IN,2019-01-09,3000,300,1,0,Bronze,Gold,26,2019-01-01,2019-03-31,2019-01-09
526,32712,212,3,55000,1,1,4,114,6.0,O0003," 60,00 Rewards points  with AMEx Platinum Card",Accruals ,Promotions,"Earn 60,000 Membership Rewards points  with AMEx Platinum Card",Web,6000,,Points,Promotional Status Credits,PSC,Points Related Promotions,Platinum,,,CCP-P,Credit Card Offer,Summer 2021,May,,,,,,,2019-06-01,2019-08-31,Non Air,AMEX,American Express,Credit Card,US,Individuals,,Credit Card,F,GL,2019-07-04,12000,6000,1,0,Saphire,Platinum,35,2019-06-01,2019-08-31,2019-07-04
527,32712,212,3,55000,1,1,4,114,6.0,O0003," 60,00 Rewards points  with AMEx Platinum Card",Accruals ,Promotions,"Earn 60,000 Membership Rewards points  with AMEx Platinum Card",Web,6000,,Points,Promotional Status Credits,PSC,Points Related Promotions,Platinum,,,CCP-P,Credit Card Offer,Summer 2021,May,,,,,,,2019-06-01,2019-08-31,Non Air,AMEX,American Express,Credit Card,US,Individuals,,Credit Card,F,GL,2019-06-26,18000,6000,1,0,Saphire,Platinum,35,2019-06-01,2019-08-31,2019-06-26
528,32712,212,3,55000,1,1,4,114,6.0,O0081,Earn 5000 Bonus Miles,,Points,Earn 500 bonus miles when you book a vacation to Paris  with ABC Card,Web,5000,,points,,FFP,Frequent Flyer Program,Platinum,,,,,,,,,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,GL,2019-01-27,25000,5000,1,0,Saphire,Platinum,35,2019-01-01,2019-03-31,2019-01-27
529,32731,70,12,31650,2,4,2,242,8.0,O0095,Go Kido,,Offers,Loyalty Offer exclusively for Kids Under 12,Web,50,not for 12 years and above,Offers,Kids Offers,KC,Kids Club,Bronze,,,OCK,Oryx Cards Kids Club,All,,,,,,,,2019-07-01,2019-10-31,Non Air,ORX,Oryx,Credit Card,US,Kids,,Web,U,IN,2019-08-14,600,50,1,0,Bronze,Bronze,48,2019-07-01,2019-10-31,2019-08-14
530,32731,70,12,31650,2,4,2,242,8.0,O0020,Walmart 15,,Discounts,15% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,,TC,Walmart Corp,Retail,,,,,U,IN,2019-11-23,1400,100,1,0,Bronze,Bronze,48,2019-07-01,2019-12-31,2019-11-23
531,32731,70,12,31650,2,4,2,242,8.0,O0031,Earn miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,100,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-07-01,2019-10-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-10-29,1800,100,1,0,Bronze,Bronze,48,2019-07-01,2019-10-31,2019-10-29
532,32731,70,12,31650,2,4,2,242,8.0,O0066,Summer Walmart 10,,Discounts,10% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,,Summer ,May,,Summer,,,,,2019-01-01,2019-03-31,,TC,Walmart Corp,Retail,,,,,U,IN,2019-01-29,1600,100,1,0,Bronze,Bronze,48,2019-01-01,2019-03-31,2019-01-29
533,32731,70,12,31650,2,4,2,242,8.0,O0067,Summer Walmart 15,,Discounts,15% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,,Summer ,May,,Summer,,,,,2019-01-01,2019-03-31,,TC,Walmart Corp,Retail,,,,,U,IN,2019-01-07,1700,100,1,0,Bronze,Bronze,48,2019-01-01,2019-03-31,2019-01-07
534,32731,70,12,31650,2,4,2,242,8.0,O0078,Earn 2x miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-01-01,800,50,1,0,Bronze,Bronze,48,2019-01-01,2019-03-31,2019-01-01
535,32731,70,12,31650,2,4,2,242,8.0,O0085,$35 with Budget,,Discounts,Save up to $35 with Budget,Web,50,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,BJT,Budget,Holiday,,,Fall Holidays,,,,,2019-09-15,2019-12-31,Non Air,BJT,Budget,Cab,US,All,,Web,U,IN,2019-11-10,950,50,1,0,Bronze,Bronze,48,2019-09-15,2019-12-31,2019-11-10
536,32731,70,12,31650,2,4,2,242,8.0,O0005,Member Only - Early Birds 50,Accruals ,Promotions,Redeem new products listed exclusively for members- First 50,Mobile,100,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,New Year,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Corporates,,Mobile,U,IN,2019-08-24,1800,100,1,0,Bronze,Gold,48,2019-06-01,2019-08-31,2019-08-24
537,32731,70,12,31650,2,4,2,242,8.0,O0008,Member Only - Independence Day,Accruals ,Promotions,Redeem new products listed exclusively for members - Independence day sale,Mobile,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,,,,,U,IN,2019-07-09,5100,300,1,0,Bronze,Gold,48,2019-06-01,2019-08-31,2019-07-09
538,32731,70,12,31650,2,4,2,242,8.0,O0023,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,,,,,,,Anniversary Discounts,,2019-01-01,2019-03-31,Non Air,SB,Starbucks,Eat,US,Individuals,,web,U,IN,2019-01-24,5400,300,1,0,Bronze,Gold,48,2019-01-01,2019-03-31,2019-01-24
539,32731,70,12,31650,2,4,2,242,8.0,O0079,Earn 50k Bonus miles with ABC,,Points,"Earn 25,000 bonus miles on a future vacation to Jamaica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-03-30,5100,300,1,0,Bronze,Gold,48,2019-01-01,2019-03-31,2019-03-30
540,32731,70,12,31650,2,4,2,242,8.0,O0080,Earn 300K Bonus miles with ABC,,Points,"Earn 30,000 bonus miles when you book a vacation to Costa Rica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,U,IN,2019-01-17,5400,300,1,0,Bronze,Gold,48,2019-01-01,2019-03-31,2019-01-17
541,33001,51,21,96450,2,5,5,255,12.0,O0001,Early Access Offer,Accruals ,Promotions,New Product that’s not officially Launched,Loyalty Membership,50,,Points,Loyalty Bonus Status Credits,EAP,Early Access Program,Bronze,TLBS,,P1,Product 1,Summer 2020,April ,,,,,,,2019-06-01,2019-08-31,Air,QF,Qantas Airways,,Europe,Corporates,,Credit Card,F,AU,2019-08-29,750,50,0,1,Saphire,Bronze,17,2019-06-01,2019-08-31,2019-08-29
542,33001,51,21,96450,2,5,5,255,12.0,O0029,JULY 4 15,,Discounts,Upto 15% off on Flight Fees,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,July,1.0,Independence Day,,,,,2019-07-01,2019-07-31,Air,LF,Luftanza,Air,US,Individuals,,web,F,AU,2019-07-14,1600,100,1,0,Saphire,Bronze,17,2019-07-01,2019-07-31,2019-07-14
543,33001,51,21,96450,2,5,5,255,12.0,O0035,Celebrate Summer Sale 20,,Discounts,Save $20/night to all destinations,Social Media,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,AA,American,Holiday,,,Summer,,,,,2019-07-01,2019-10-31,Air,AM,Americal Airways,Air,US,Individuals,,,F,AU,2019-10-29,2000,100,1,0,Saphire,Bronze,17,2019-07-01,2019-10-31,2019-10-29
544,33001,51,21,96450,2,5,5,255,12.0,O0064,Summer Target 15,,Discounts,15% Discount on your next Target Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,,Summer ,May,,Summer,,,,,2019-01-01,2019-03-31,,TC,Target Corp,Retail,,,,,F,AU,2019-01-24,1900,100,1,0,Saphire,Bronze,17,2019-01-01,2019-03-31,2019-01-24
545,33001,51,21,96450,2,5,5,255,12.0,O0067,Summer Walmart 15,,Discounts,15% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,,Summer ,May,,Summer,,,,,2019-01-01,2019-03-31,,TC,Walmart Corp,Retail,,,,,F,AU,2019-01-12,1100,100,1,0,Saphire,Bronze,17,2019-01-01,2019-03-31,2019-01-12
546,33001,51,21,96450,2,5,5,255,12.0,O0078,Earn 2x miles with ABC,,Points,Earn more miles on your purchase when you use your eligible ABC  credit card.,Web,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,AU,2019-01-26,800,50,1,0,Saphire,Bronze,17,2019-01-01,2019-03-31,2019-01-26
547,33001,51,21,96450,2,5,5,255,12.0,O0085,$35 with Budget,,Discounts,Save up to $35 with Budget,Web,50,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,BJT,Budget,Holiday,,,Fall Holidays,,,,,2019-09-15,2019-12-31,Non Air,BJT,Budget,Cab,US,All,,Web,F,AU,2019-11-22,500,50,1,0,Saphire,Bronze,17,2019-09-15,2019-12-31,2019-11-22
548,33001,51,21,96450,2,5,5,255,12.0,O0094,TI 20,,Discounts,20$ discount on Travel Insurance with TT insurance,Mobile,50,,Discounts,,,Frequent Flyer Program,Bronze,,,TI,TT Insurance,,,,,,Birthday,Anniversary,,2019-01-01,2019-03-31,Non Air,TI,TT Insurance,Insurance,US,Individuals,,Web,F,AU,2019-02-21,950,50,1,0,Saphire,Bronze,17,2019-01-01,2019-03-31,2019-02-21
549,33001,51,21,96450,2,5,5,255,12.0,O0101,GAME REWARD:,,Discounts,10% Off for every game that you buy,web,300,not for below 12 years ,Discounts,Kids Offers,KC,Kids Club,Gold,,,OCK,Oryx Cards Kids Club,All,,,,,Birthday,,,2019-10-01,2019-12-31,Non Air,ORX,Oryx,Credit Card,US,Kids,,Web,F,AU,2019-10-05,4800,300,1,0,Saphire,Gold,17,2019-10-01,2019-12-31,2019-10-05
550,33001,51,21,96450,2,5,5,255,12.0,O0005,Member Only - Early Birds 50,Accruals ,Promotions,Redeem new products listed exclusively for members- First 50,Mobile,100,,Points,Promotional Status Credits,PSC,Points Related Promotions,Gold,,,,Member Only Offers,Fall 2020,Dec,,New Year,,,,,2019-06-01,2019-08-31,Air,Luftansa,Luftansa,Airlines,US,Corporates,,Mobile,F,AU,2019-06-20,1600,100,1,0,Saphire,Gold,17,2019-06-01,2019-08-31,2019-06-20
551,33001,51,21,96450,2,5,5,255,12.0,O0009,Member Only - Fun 50,Accruals ,Promotions,Redeem new products listed exclusively for members,Mobile,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,Member Only Offers,,,,,,,,,2019-06-01,2019-08-31,Air,,,,,,,web,F,AU,2019-07-12,3600,300,1,0,Saphire,Gold,17,2019-06-01,2019-08-31,2019-07-12
552,33001,51,21,96450,2,5,5,255,12.0,O0018,Target 25,,Discounts,25% Discount on spending 100 USD,Web,250,,Discounts,,FFP,Frequent Flyer Program,Gold,,,,Target Discounts,,,,,,,,,2019-07-01,2019-08-31,Non Air,TC,Target Corp,Retail,US,Individuals,,web,F,AU,2019-08-24,4250,250,1,0,Saphire,Gold,17,2019-07-01,2019-08-31,2019-08-24
553,33001,51,21,96450,2,5,5,255,12.0,O0023,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,,,,,,,Anniversary Discounts,,2019-01-01,2019-03-31,Non Air,SB,Starbucks,Eat,US,Individuals,,web,F,AU,2019-03-08,5400,300,1,0,Saphire,Gold,17,2019-01-01,2019-03-31,2019-03-08
554,33001,51,21,96450,2,5,5,255,12.0,O0024,Redeem your Starbucks Reward,Redemption,Redeem,Gain/Acrue 300 points and redeem your Starbucks Reward,Mobile,300,,Cash,,FFP,Frequent Flyer Program,Gold,,,,Starbucks offers,,,,,,Birthday Offers,,,2019-12-01,2020-01-31,Non Air,SB,Starbucks,Eat,US,Individuals,,web,F,AU,2019-12-12,6000,300,1,0,Saphire,Gold,17,2019-12-01,2020-01-31,2019-12-12
555,33001,51,21,96450,2,5,5,255,12.0,O0079,Earn 50k Bonus miles with ABC,,Points,"Earn 25,000 bonus miles on a future vacation to Jamaica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,AU,2019-01-08,4200,300,1,0,Saphire,Gold,17,2019-01-01,2019-03-31,2019-01-08
556,33001,51,21,96450,2,5,5,255,12.0,O0080,Earn 300K Bonus miles with ABC,,Points,"Earn 30,000 bonus miles when you book a vacation to Costa Rica.",Web,300,,Points,,FFP,Frequent Flyer Program,Gold,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,AU,2019-03-16,6000,300,1,0,Saphire,Gold,17,2019-01-01,2019-03-31,2019-03-16
557,33001,51,21,96450,2,5,5,255,12.0,O0032,Earn 25k Bonus miles,,Points,"Earn 25,000 bonus miles on a future vacation to Jamaica.",Web,2500,,Points,,FFP,Frequent Flyer Program,Platinum,,,,,Holiday,,,Vacation,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,AU,2019-01-29,10000,2500,0,1,Saphire,Platinum,17,2019-01-01,2019-03-31,2019-01-29
558,33001,51,21,96450,2,5,5,255,12.0,O0050," 60,00 Rewards points  with AMEx Platinum Card",,Promotions,"Earn 60,000 Membership Rewards points  with Chase Platinum Card",Web,6000,,Discounts,Promotional Status Credits,PSC,Points Related Promotions,Platinum,,,CCP-P,Credit Card Offer,Summer 2021,May,,,,,,,2019-01-01,2019-03-31,Non Air,CH,Chase ,Credit Card,US,Individuals,,Credit Card,F,AU,2019-01-15,12000,6000,1,0,Saphire,Platinum,17,2019-01-01,2019-03-31,2019-01-15
559,33001,51,21,96450,2,5,5,255,12.0,O0081,Earn 5000 Bonus Miles,,Points,Earn 500 bonus miles when you book a vacation to Paris  with ABC Card,Web,5000,,points,,FFP,Frequent Flyer Program,Platinum,,,,,,,,,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,AU,2019-01-19,10000,5000,1,0,Saphire,Platinum,17,2019-01-01,2019-03-31,2019-01-19
560,33001,51,21,96450,2,5,5,255,12.0,O0081,Earn 5000 Bonus Miles,,Points,Earn 500 bonus miles when you book a vacation to Paris  with ABC Card,Web,5000,,points,,FFP,Frequent Flyer Program,Platinum,,,,,,,,,,,,,2019-01-01,2019-03-31,Air,AA,ABC Card,Credit Card,US,Individuals,,,F,AU,2019-03-09,15000,5000,1,0,Saphire,Platinum,17,2019-01-01,2019-03-31,2019-03-09
561,33001,51,21,96450,2,5,5,255,12.0,O0084,Celebrate Fall Sale 40,,Discounts,Save $40/night to all destinations,Social Media,1000,,Discounts,,FFP,Frequent Flyer Program,Platinum,,,AA,American,Holiday,,,Fall Holidays,,,,,2019-09-15,2019-12-31,Air,AM,Americal Airways,Air,US,Individuals,,,F,AU,2019-10-14,4000,1000,1,0,Saphire,Platinum,17,2019-09-15,2019-12-31,2019-10-14
562,33309,141,5,8100,1,1,1,111,3.0,O0001,Early Access Offer,Accruals ,Promotions,New Product that’s not officially Launched,Loyalty Membership,50,,Points,Loyalty Bonus Status Credits,EAP,Early Access Program,Bronze,TLBS,,P1,Product 1,Summer 2020,April ,,,,,,,2019-06-01,2019-08-31,Air,QF,Qantas Airways,,Europe,Corporates,,Credit Card,U,IN,2019-08-15,600,50,1,0,Bronze,Bronze,47,2019-06-01,2019-08-31,2019-08-15
563,33309,141,5,8100,1,1,1,111,3.0,O0028,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,EXP,Expedia,Winter 23,Feb,,,Weekend Offers,,,,2019-01-01,2019-05-31,Non Air,EXP,Expedia,Booking ,US,Individuals,,Social Media,U,IN,2019-02-11,700,50,1,0,Bronze,Bronze,47,2019-01-01,2019-05-31,2019-02-11
564,33309,141,5,8100,1,1,1,111,3.0,O0035,Celebrate Summer Sale 20,,Discounts,Save $20/night to all destinations,Social Media,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,AA,American,Holiday,,,Summer,,,,,2019-07-01,2019-10-31,Air,AM,Americal Airways,Air,US,Individuals,,,U,IN,2019-09-13,1900,100,1,0,Bronze,Bronze,47,2019-07-01,2019-10-31,2019-09-13
565,33309,141,5,8100,1,1,1,111,3.0,O0039,Earn miles with every stay,,Points,"Book hotels and earn up to 10,000 miles per night on select properties.",Web,200,,Points,,FFP,Frequent Flyer Program,Bronze,,,MM,Marriot,,,,,,,,,2019-07-01,2019-10-31,,MM,Marriot,Hotel,US,Individuals,,Web,U,IN,2019-08-25,3200,200,1,0,Bronze,Bronze,47,2019-07-01,2019-10-31,2019-08-25
566,33309,141,5,8100,1,1,1,111,3.0,O0041, à la carte - Food & Bev- Wine,,Discounts,Get 10% off on F&B-Wine,Web,100,not for <18 years of age,Discounts,,,Frequent Flyer Program,Bronze,,,FBW,wine,,,,,,Birthday,Anniversary,,2019-01-01,2019-03-31,Air,AA,American Airways,Air,US,Individuals,,Web,U,IN,2019-03-02,1700,100,1,0,Bronze,Bronze,47,2019-01-01,2019-03-31,2019-03-02
567,33420,46,14,41450,3,4,3,343,10.0,O0019,Walmart 10,,Discounts,10% Discount on your next Walmart Store Visit,Web,100,,Discounts,,FFP,Frequent Flyer Program,Bronze,,,,walmart discounts,,,,,,,,,2019-07-01,2019-12-31,,TC,Walmart Corp,Retail,,,,,F,AU,2019-12-17,1900,100,1,0,Gold,Bronze,17,2019-07-01,2019-12-31,2019-12-17
568,33420,46,14,41450,3,4,3,343,10.0,O0027,Earn 2x with Chase Sapphire Preferred,,Points,Earn 2x Points on All Travel and Dining Purchases [$300],Social Media,50,,Points,,FFP,Frequent Flyer Program,Bronze,,,BCLA,Barista Coffee,Winter 22,Jan,,,Weekend Offers,,,,2019-01-01,2019-05-31,,BCLA,Barista Coffee,Eat,US,Individuals,,Social Media,F,AU,2019-04-09,950,50,1,0,Gold,Bronze,17,2019-01-01,2019-05-31,2019-04-09
569,33420,46,14,41450,3,4,3,343,10.0,O0042, à la carte - Baggage and excess baggage,,Discounts,15$ discount on excess baggage,Web,50,,Discounts,,,Frequent Flyer Program,Bronze,,,BB,Baggage,,,,,,Birthday,Anniversary,,2019-09-01,2019-10-31,Air,AA,American Airways,Air,US,Individuals,,Web,F,AU,2019-09-24,900,50,1,0,Gold,Bronze,17,2019-09-01,2019-10-31,2019-09-24
