"id","customer_id","offer_id","offer_transaction_date","transaction_amount","points","accrual","redemption","customer_tier","offer_tier","target_customer_age_segment","offer_target_age","osd","oed"
4816,"1300","O0204","12/31/2020",117.19,,1,0,,,"18-25",,"9/15/2020","12/31/2020"
4817,"1317","O0204","11/11/2020",102.59,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4818,"1325","O0204","9/22/2020",64.12,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4819,"637","O0138","8/21/2020",49.51,,0,1,,,"46-55",,"7/1/2020","12/31/2020"
4820,"637","O0224","12/10/2020",117.19,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4821,"637","O0137","10/15/2020",70.88,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4822,"1343","O0204","9/23/2020",71.24,,1,0,,,"26-35",,"9/15/2020","12/31/2020"
4823,"637","O0126","12/12/2020",35.26,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4824,"1360","O0204","11/12/2020",21.37,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4825,"1375","O0204","12/9/2020",88.34,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4826,"637","O0227","10/24/2020",89.05,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4827,"637","O0227","12/28/2020",149.25,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4828,"637","O0127","9/29/2020",89.05,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4829,"1375","O0204","12/5/2020",78.01,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4830,"1384","O0204","9/23/2020",59.49,,1,0,,,"56-70",,"9/15/2020","12/31/2020"
4831,"1392","O0204","11/25/2020",71.24,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4832,"637","O0221","10/3/2020",89.05,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4833,"637","O0138","8/19/2020",140.7,,0,1,,,"46-55",,"7/1/2020","12/31/2020"
4834,"637","O0156","7/15/2020",21.73,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4835,"637","O0138","12/20/2020",53.07,,0,1,,,"46-55",,"7/1/2020","12/31/2020"
4836,"1402","O0204","10/16/2020",71.24,,1,0,,,"18-25",,"9/15/2020","12/31/2020"
4837,"637","O0146","7/28/2020",117.19,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4838,"1404","O0204","11/20/2020",19.95,,1,0,,,"70+",,"9/15/2020","12/31/2020"
4839,"1412","O0204","11/17/2020",59.49,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4840,"1444","O0204","11/5/2020",142.12,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4841,"637","O0224","10/2/2020",98.67,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4842,"1509","O0204","12/31/2020",49.16,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4843,"1529","O0204","10/2/2020",142.12,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4844,"1534","O0204","12/7/2020",71.24,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4845,"637","O0224","11/18/2020",172.04,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4846,"1543","O0204","9/23/2020",89.05,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4847,"21","O0205","12/15/2020",35.62,,1,0,,,"26-35",,"9/15/2020","12/31/2020"
4848,"23","O0205","12/15/2020",133.57,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4849,"637","O0125","8/9/2020",160.29,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4850,"637","O0151","7/29/2020",106.5,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4851,"28","O0205","11/20/2020",62.33,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4852,"637","O0146","7/1/2020",18.88,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4853,"31","O0205","11/25/2020",14.25,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4854,"637","O0156","10/1/2020",298.14,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4855,"61","O0205","10/13/2020",35.26,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4856,"637","O0138","8/7/2020",127.88,,0,1,,,"46-55",,"7/1/2020","12/31/2020"
4857,"72","O0205","10/13/2020",71.24,,1,0,,,"26-35",,"9/15/2020","12/31/2020"
4858,"80","O0205","10/13/2020",24.58,,1,0,,,"18-25",,"9/15/2020","12/31/2020"
4859,"82","O0205","10/13/2020",21.02,,1,0,,,"70+",,"9/15/2020","12/31/2020"
4860,"637","O0228","11/7/2020",187,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4861,"90","O0205","10/28/2020",42.74,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4862,"637","O0127","11/6/2020",85.13,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4863,"637","O0135","8/17/2020",71.24,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4864,"637","O0135","10/8/2020",47.73,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4865,"171","O0205","11/23/2020",326.99,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4866,"180","O0205","9/26/2020",124.31,,1,0,,,"26-35",,"9/15/2020","12/31/2020"
4867,"191","O0205","12/7/2020",59.49,,1,0,,,"56-70",,"9/15/2020","12/31/2020"
4868,"637","O0226","11/13/2020",70.88,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4869,"235","O0205","10/4/2020",42.39,,1,0,,,"56-70",,"9/15/2020","12/31/2020"
4870,"637","O0225","11/5/2020",106.5,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4871,"637","O0228","10/25/2020",80.14,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4872,"235","O0205","11/27/2020",213.36,,1,0,,,"56-70",,"9/15/2020","12/31/2020"
4873,"251","O0205","9/20/2020",95.82,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4874,"265","O0205","12/8/2020",35.62,,1,0,,,"18-25",,"9/15/2020","12/31/2020"
4875,"265","O0205","9/22/2020",266.08,,1,0,,,"18-25",,"9/15/2020","12/31/2020"
4876,"276","O0205","9/16/2020",95.82,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4877,"332","O0205","12/18/2020",24.58,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4878,"335","O0205","12/18/2020",36.69,,1,0,,,"70+",,"9/15/2020","12/31/2020"
4879,"637","O0224","12/23/2020",89.05,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4880,"428","O0205","11/19/2020",127.52,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4881,"430","O0205","9/16/2020",71.24,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4882,"452","O0205","12/14/2020",53.07,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4883,"637","O0127","10/31/2020",45.95,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4884,"515","O0205","11/9/2020",59.49,,1,0,,,"26-35",,"9/15/2020","12/31/2020"
4885,"637","O0136","7/29/2020",177.74,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4886,"560","O0205","9/19/2020",142.48,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4887,"637","O0226","10/22/2020",95.82,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4888,"626","O0205","12/21/2020",177.74,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4889,"637","O0224","10/2/2020",55.21,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4890,"637","O0224","10/14/2020",71.24,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4891,"626","O0205","12/4/2020",44.52,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4892,"637","O0137","11/1/2020",88.69,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4893,"637","O0205","10/16/2020",102.94,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4894,"637","O0228","12/8/2020",37.04,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4895,"637","O0205","10/14/2020",603.76,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4896,"637","O0205","10/31/2020",18.88,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4897,"637","O0228","11/24/2020",25.29,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4898,"637","O0228","10/5/2020",111.13,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4899,"637","O0205","12/6/2020",190.21,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4900,"637","O0136","7/13/2020",52.01,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4901,"637","O0136","11/3/2020",391.46,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4902,"637","O0225","10/19/2020",99.38,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4903,"661","O0205","11/4/2020",95.11,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4904,"661","O0205","12/10/2020",23.87,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4905,"673","O0205","11/12/2020",142.12,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4906,"673","O0205","12/28/2020",71.24,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4907,"695","O0205","11/25/2020",118.97,,1,0,,,"56-70",,"9/15/2020","12/31/2020"
4908,"706","O0205","10/22/2020",106.5,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4909,"637","O0228","10/25/2020",70.88,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4910,"637","O0126","8/7/2020",142.12,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4911,"725","O0205","10/19/2020",53.43,,1,0,,,"56-70",,"9/15/2020","12/31/2020"
4912,"637","O0228","12/18/2020",65.9,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4913,"733","O0205","11/20/2020",135,,1,0,,,"26-35",,"9/15/2020","12/31/2020"
4914,"733","O0205","12/11/2020",85.13,,1,0,,,"26-35",,"9/15/2020","12/31/2020"
4915,"637","O0227","10/8/2020",224.05,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4916,"637","O0136","9/19/2020",152.81,,1,0,,,"46-55",,"7/1/2020","12/31/2020"
4917,"637","O0224","12/24/2020",98.67,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4918,"637","O0225","10/4/2020",117.19,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4919,"637","O0225","11/28/2020",106.5,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4920,"637","O0138","10/9/2020",120.75,,0,1,,,"46-55",,"7/1/2020","12/31/2020"
4921,"637","O0225","11/15/2020",106.86,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4922,"637","O0227","12/29/2020",354.42,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4923,"638","O0069","3/16/2019",49.51,,0,1,,,"36-45",,"1/1/2019","3/31/2019"
4924,"1044","O0202","1/4/2020",195.91,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4925,"638","O0145","7/3/2020",42.74,,1,0,,,"36-45",,"7/1/2020","7/31/2020"
4926,"758","O0205","9/17/2020",63.76,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4927,"638","O0138","8/5/2020",84.78,,0,1,,,"36-45",,"7/1/2020","12/31/2020"
4928,"1044","O0202","2/5/2020",167.06,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4929,"1044","O0202","3/5/2020",106.15,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4930,"1044","O0202","3/13/2020",70.53,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4931,"639","O0129","5/26/2020",56.28,,0,1,,,"46-55",,"4/1/2020","7/31/2020"
4932,"639","O0222","10/7/2020",27.78,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4933,"792","O0205","11/2/2020",21.02,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4934,"1044","O0201","1/21/2020",117.19,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4935,"640","O0137","9/30/2020",21.37,,1,0,,,"36-45",,"7/1/2020","12/31/2020"
4936,"640","O0135","8/16/2020",45.95,,1,0,,,"36-45",,"7/1/2020","12/31/2020"
4937,"1044","O0201","1/28/2020",24.58,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4938,"1044","O0200","1/12/2020",70.88,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4939,"550","O0121","7/7/2020",56.64,,0,1,,,"36-45",,"6/1/2020","8/31/2020"
4940,"641","O0147","10/12/2020",267.86,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4941,"811","O0205","9/16/2020",21.02,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4942,"885","O0205","11/6/2020",115.41,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4943,"643","O0040","8/22/2019",54.85,,1,0,,,"26-35",,"7/1/2019","10/31/2019"
4944,"643","O0155","8/19/2020",109.71,,1,0,,,"26-35",,"7/1/2020","10/31/2020"
4945,"643","O0224","12/24/2020",112.56,,1,0,,,"26-35",,"10/1/2020","12/31/2020"
4946,"644","O0090","1/7/2019",70.88,,1,0,,,"18-25",,"1/1/2019","3/31/2019"
4947,"644","O0012","7/21/2019",70.88,,1,0,,,"18-25",,"7/1/2019","10/31/2019"
4948,"644","O0018","8/1/2019",70.88,,1,0,,,"18-25",,"7/1/2019","8/31/2019"
4949,"637","O0051","7/17/2019",89.05,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
4950,"1044","O0200","1/15/2020",42.74,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4951,"1044","O0200","1/15/2020",70.88,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4952,"1044","O0200","1/27/2020",70.88,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4953,"1044","O0200","2/13/2020",106.86,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4954,"1044","O0200","2/22/2020",174.18,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4955,"644","O0135","8/13/2020",70.88,,1,0,,,"18-25",,"7/1/2020","12/31/2020"
4956,"49114","O0044","9/29/2019",850,50,1,0,"B","Bronze","36-45","All","9/1/2019","10/31/2019"
4957,"601","O0121","7/7/2020",88.69,,0,1,,,"26-35",,"6/1/2020","8/31/2020"
4958,"637","O0121","7/7/2020",190.21,,0,1,,,"46-55",,"6/1/2020","8/31/2020"
4959,"637","O0051","8/19/2019",31.7,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
4960,"1044","O0200","2/28/2020",141.77,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4961,"1044","O0199","3/17/2020",106.86,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4962,"1044","O0199","3/18/2020",184.51,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4963,"1044","O0198","2/3/2020",106.15,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4964,"1044","O0197","2/8/2020",164.56,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4965,"647","O0155","8/28/2020",72.31,,1,0,,,"26-35",,"7/1/2020","10/31/2020"
4966,"649","O0096","7/3/2019",59.49,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
4967,"1044","O0197","2/12/2020",85.13,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4968,"1044","O0197","2/17/2020",146.04,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4969,"1044","O0196","2/3/2020",70.53,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
4970,"649","O0130","7/20/2020",124.31,,0,1,,,"46-55",,"7/1/2020","8/31/2020"
4971,"885","O0205","10/26/2020",35.62,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4972,"649","O0226","11/12/2020",70.53,,1,0,,,"46-55",,"10/1/2020","12/31/2020"
4973,"650","O0013","6/25/2019",63.76,,1,0,,,"46-55",,"4/1/2019","7/31/2019"
4974,"49110","O0044","9/11/2019",500,50,1,0,"B","Bronze","46-55","All","9/1/2019","10/31/2019"
4975,"651","O0112","7/13/2019",35.26,,1,0,,,"26-35",,"3/1/2019","7/31/2019"
4976,"1044","O0196","3/26/2020",98.31,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
4977,"1044","O0195","3/21/2020",127.88,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4978,"651","O0134","8/1/2020",70.88,,1,0,,,"26-35",,"7/1/2020","8/31/2020"
4979,"1044","O0195","3/27/2020",78.36,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4980,"885","O0205","12/15/2020",48.44,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
4981,"890","O0205","10/19/2020",71.24,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4982,"673","O0051","6/11/2019",156.73,,1,0,,,"46-55",,"6/1/2019","8/31/2019"
4983,"661","O0121","7/7/2020",85.13,,0,1,,,"36-45",,"6/1/2020","8/31/2020"
4984,"1044","O0194","1/14/2020",69.46,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4985,"655","O0077","1/1/2019",89.05,,1,0,,,"46-55",,"1/1/2019","3/31/2019"
4986,"655","O0038","7/15/2019",89.05,,1,0,,,"46-55",,"7/1/2019","10/31/2019"
4987,"1044","O0194","2/11/2020",159.93,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4988,"655","O0131","8/1/2020",74.45,,0,1,,,"46-55",,"7/1/2020","8/31/2020"
4989,"655","O0156","8/27/2020",106.5,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4990,"655","O0125","8/12/2020",35.62,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4991,"655","O0156","10/15/2020",72.31,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4992,"655","O0157","8/27/2020",59.49,,1,0,,,"46-55",,"7/1/2020","10/31/2020"
4993,"890","O0205","12/18/2020",100.09,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
4994,"656","O0026","4/6/2019",65.9,,1,0,,,"36-45",,"1/1/2019","5/31/2019"
4995,"656","O0035","8/17/2019",113.63,,1,0,,,"36-45",,"7/1/2019","10/31/2019"
4996,"1044","O0194","2/27/2020",44.17,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4997,"1044","O0193","1/23/2020",89.05,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
4998,"656","O0147","8/5/2020",59.84,,1,0,,,"36-45",,"7/1/2020","10/31/2020"
4999,"656","O0225","10/25/2020",113.63,,1,0,,,"36-45",,"10/1/2020","12/31/2020"
5000,"890","O0205","12/29/2020",126.09,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
5001,"656","O0126","9/13/2020",113.63,,1,0,,,"36-45",,"7/1/2020","12/31/2020"
5002,"47802","O0044","9/21/2019",900,50,1,0,"B","Bronze","46-55","All","9/1/2019","10/31/2019"
5003,"657","O0030","7/12/2019",53.43,,1,0,,,"26-35",,"7/1/2019","10/31/2019"
5004,"45044","O0044","10/9/2019",950,50,1,0,"B","Bronze","36-45","All","9/1/2019","10/31/2019"
5005,"1044","O0193","3/18/2020",70.88,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
5006,"657","O0129","5/15/2020",112.56,,0,1,,,"26-35",,"4/1/2020","7/31/2020"
5007,"657","O0236","5/19/2020",213.72,,1,0,,,"26-35",,"3/1/2020","7/31/2020"
5008,"657","O0236","4/1/2020",156.37,,1,0,,,"26-35",,"3/1/2020","7/31/2020"
5009,"657","O0132","8/11/2020",101.16,,1,0,,,"26-35",,"7/1/2020","8/31/2020"
5010,"898","O0205","10/21/2020",141.06,,1,0,,,"36-45",,"9/15/2020","12/31/2020"
5011,"657","O0155","7/21/2020",56.28,,1,0,,,"26-35",,"7/1/2020","10/31/2020"
5012,"657","O0225","12/24/2020",21.37,,1,0,,,"26-35",,"10/1/2020","12/31/2020"
5013,"679","O0051","8/29/2019",62.33,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
5014,"1044","O0193","3/27/2020",106.86,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
5015,"1044","O0193","3/27/2020",113.27,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
5016,"934","O0205","12/22/2020",49.16,,1,0,,,"46-55",,"9/15/2020","12/31/2020"
5017,"659","O0032","2/23/2019",320.22,,1,0,,,"26-35",,"1/1/2019","3/31/2019"
5018,"659","O0079","3/24/2019",124.31,,1,0,,,"26-35",,"1/1/2019","3/31/2019"
5019,"659","O0020","8/17/2019",53.43,,1,0,,,"26-35",,"7/1/2019","12/31/2019"
5020,"659","O0099","12/4/2019",124.31,,1,0,,,"26-35",,"10/1/2019","12/31/2019"
5021,"1044","O0192","3/4/2020",42.03,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
5022,"1044","O0192","3/11/2020",138.56,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
5023,"1044","O0191","1/31/2020",89.05,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
5024,"1044","O0191","2/24/2020",49.16,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
5025,"1044","O0191","3/1/2020",106.5,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
5026,"1044","O0190","1/3/2020",71.24,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
5027,"1044","O0190","1/30/2020",38.83,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
5028,"1044","O0190","3/19/2020",17.81,,1,0,,,"46-55",,"1/1/2020","3/31/2020"
5029,"1044","O0189","1/6/2020",68.03,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
5030,"659","O0157","10/16/2020",59.49,,1,0,,,"26-35",,"7/1/2020","10/31/2020"
5031,"661","O0121","7/7/2020",42.39,,0,1,,,"36-45",,"6/1/2020","8/31/2020"
5032,"659","O0128","4/23/2020",35.62,,0,1,,,"26-35",,"4/1/2020","7/31/2020"
5033,"659","O0157","8/19/2020",72.31,,1,0,,,"26-35",,"7/1/2020","10/31/2020"
5034,"659","O0136","8/19/2020",89.05,,1,0,,,"26-35",,"7/1/2020","12/31/2020"
5035,"659","O0127","12/2/2020",28.5,,1,0,,,"26-35",,"7/1/2020","12/31/2020"
5036,"661","O0090","3/24/2019",35.62,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5037,"661","O0107","3/22/2019",222.62,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5038,"661","O0070","3/14/2019",462.7,,0,1,,,"36-45",,"1/1/2019","3/31/2019"
5039,"661","O0032","1/13/2019",78.01,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5040,"661","O0088","3/29/2019",78.01,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5041,"661","O0050","3/21/2019",88.69,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5042,"661","O0089","2/15/2019",70.88,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5043,"661","O0048","1/5/2019",213.36,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5044,"661","O0091","2/10/2019",89.05,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5045,"661","O0092","2/25/2019",231.17,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5046,"661","O0078","3/14/2019",23.51,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5047,"661","O0091","2/22/2019",35.62,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5048,"661","O0026","1/25/2019",52.36,,1,0,,,"36-45",,"1/1/2019","5/31/2019"
5049,"661","O0075","1/14/2019",248.98,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5050,"661","O0072","3/31/2019",38.83,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5051,"661","O0026","4/20/2019",89.76,,1,0,,,"36-45",,"1/1/2019","5/31/2019"
5052,"661","O0065","1/12/2019",70.88,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5053,"661","O0041","2/22/2019",102.94,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5054,"661","O0050","2/24/2019",59.49,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5055,"661","O0065","3/26/2019",35.26,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5056,"661","O0048","3/16/2019",91.9,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5057,"661","O0075","3/23/2019",95.11,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5058,"661","O0066","2/15/2019",106.5,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5059,"661","O0050","3/30/2019",60.2,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5060,"661","O0088","1/27/2019",58.77,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5061,"661","O0073","1/10/2019",85.49,,1,0,,,"36-45",,"1/1/2019","3/31/2019"
5062,"661","O0028","4/22/2019",340.88,,1,0,,,"36-45",,"1/1/2019","5/31/2019"
5063,"661","O0110","5/14/2019",33.84,,1,0,,,"36-45",,"3/1/2019","7/31/2019"
5064,"661","O0013","6/17/2019",99.38,,1,0,,,"36-45",,"4/1/2019","7/31/2019"
5065,"661","O0111","7/2/2019",124.31,,1,0,,,"36-45",,"3/1/2019","7/31/2019"
5066,"758","O0051","8/4/2019",85.13,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
5067,"758","O0051","8/15/2019",53.07,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
5068,"814","O0051","6/2/2019",28.14,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
5069,"661","O0113","3/24/2019",178.1,,1,0,,,"36-45",,"3/1/2019","7/31/2019"
5070,"661","O0016","8/22/2019",70.88,,1,0,,,"36-45",,"7/1/2019","8/31/2019"
5071,"846","O0051","8/15/2019",21.02,,1,0,,,"26-35",,"6/1/2019","8/31/2019"
5072,"661","O0035","10/8/2019",131.44,,1,0,,,"36-45",,"7/1/2019","10/31/2019"
5073,"661","O0031","8/19/2019",108.64,,1,0,,,"36-45",,"7/1/2019","10/31/2019"
5074,"871","O0051","8/26/2019",21.02,,1,0,,,"36-45",,"6/1/2019","8/31/2019"
5075,"942","O0051","8/6/2019",24.58,,1,0,,,"70+",,"6/1/2019","8/31/2019"
5076,"661","O0038","7/15/2019",101.52,,1,0,,,"36-45",,"7/1/2019","10/31/2019"
5077,"41916","O0044","10/25/2019",850,50,1,0,"S","Bronze","26-35","All","9/1/2019","10/31/2019"
5078,"35810","O0044","9/2/2019",600,50,1,0,"B","Bronze","26-35","All","9/1/2019","10/31/2019"
5079,"34410","O0044","10/4/2019",550,50,1,0,"B","Bronze","26-35","All","9/1/2019","10/31/2019"
5080,"33509","O0044","10/28/2019",900,50,1,0,"B","Bronze","36-45","All","9/1/2019","10/31/2019"
5081,"10704","O0044","9/16/2019",600,50,1,0,"B","Bronze","46-55","All","9/1/2019","10/31/2019"
5082,"10120","O0044","9/7/2019",850,50,1,0,"B","Bronze","36-45","All","9/1/2019","10/31/2019"
5083,"10104","O0044","9/4/2019",1000,50,1,1,"S","Bronze","18-25","All","9/1/2019","10/31/2019"
5084,"661","O0101","12/18/2019",74.45,,1,0,,,"36-45",,"10/1/2019","12/31/2019"
5085,"1485","O0044","9/8/2019",113.27,,1,0,,,"46-55",,"9/1/2019","10/31/2019"
5086,"1460","O0044","9/14/2019",71.24,,1,0,,,"46-55",,"9/1/2019","10/31/2019"
5087,"661","O0103","1/19/2020",282.47,,1,0,,,"36-45",,"12/1/2019","1/31/2020"
5088,"1044","O0189","1/31/2020",178.1,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
5089,"1044","O0189","2/19/2020",106.5,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
5090,"1044","O0189","2/20/2020",49.51,,0,1,,,"46-55",,"1/2/2020","3/31/2020"
5091,"1044","O0188","3/18/2020",106.86,,1,0,,,"46-55",,"1/2/2020","3/31/2020"
